Review,Score,ThumbsUp,CreatedAt
"Saya tidak bisa transfer, karena id(ektp) sudah pernah di gunakan di akun saya yg lain, dan saya sudah tidak menggunakan akun tersebut. Saya sudah buat laporan sudah berkali kali tapi nga ada jawaban yang pasti, dan nga ada penjelasannya.",1,0,2022-02-11 20:39:01
Selamat malam min.saya mau bertanya nomor yg terdaftar di gopay plus nomor nya mati min..truz apa saya masi bisa menggunakan nomor itu untuk pengiriman ataupun pengisian saldo..soal nya aplikasi nya masi terdaftar nomor itu Tampilkan kutipan,5,0,2020-06-27 20:28:42
"Kecewa banget,,, Saya langganan biasa pakai gofood dan voucher nya bisa ambil 2, mulai bulan september smpe skrng tidak bisa, tidak ada informasi dri pihak gojek nya,,, Padahal di app sebelah sudah menerapkan sistem 2 voucher. Tp gojek malah menghapus sistem tersebut jdi 1 voucher. Sungguh kecewa... Saya akan pakai gofood lagi kalau sistem sudah kembali... Terima kasih.",2,3,2022-10-14 00:02:37
"udah mahal aplikasi tidak pernah dikembangkan pelanggan prioritas di terlantarkan kacau, udah dua jam sy menunggu driver tapi belum dapat hadeh.... Mudah-mudahan aplikasi ini bangkrut aja lah pindah ke kompetitor",1,1,2026-04-30 20:47:42
Tolong di perhatikan untuk pihak aplikasi ... Jangan sembarangan menerima driver... utamakan orang yang punya etika & beradab di jalan raya. Hanya sedikit yg punya adab & etika selebih nya arogan & membahayakan pengguna jalan raya. bagus bagus lah memilih driver...,3,0,2024-01-22 11:07:38
"lucu bahasa iklannya, bagus",5,1,2026-06-10 12:21:09
"Gojek kenapa, kok gak bisa kirim uang. Padahal sinyal bagus, bahkan untuk saldo pun gak ditampilkan, walau saya refresh tetap saja gak muncul, ngirim uang gak bisa. Tolonglah segera perbaiki, jangan mengecewakan konsumen",2,1,2020-09-30 16:41:45
Saya pesan Gofood pesanan atas nama sinta dewi aisyah daerah tandes aplikasinya error menu tidak bisa dikembalikan ke menu awal selalu minta pin dikarnakan ini nomer lama yang dipakai sudah tidak aktif mohon peningkatan untuk hal seperti ini kasian abang gojeknya rugi banyak dan saya sudah mengisi gopay sebesar 50.000 juga tidak bisa di proses menghubungi customer service hanya bantuan biasa tidak bisa melaporkan kendala,1,0,2021-08-29 20:16:56
Jangan pernah menggunakan gopaylater. Ini lebih jahat dari pada rentenir. Kesalahan. Sistem menjadi telat bayar beberapa menit. Pemakaian 128ribu di denda 50ribu. Dan denda berjalan menjadi hampir 100ribu. Lebih parah sari kartu kredit. Jauh lebih baik OVO paylater banyak dan terhubung kemanapun,1,10,2023-10-11 08:49:21
"Udah jadi pelanggan lama dan sering pake, tapi argonya makin mahal dan pelayanan makin berkurang khususnya daerah Bali. Udh beberapa kali pesan makanan tapi driver gaada yg bisa anter. Parahnya lagi apk makin lemot dan suka bug. Padahal jaringan stabil dan memori kosong. Kacau!",1,317,2024-10-02 19:57:45
"Kecewa setelah update malah setiap sya pesan terbatas jarak 30km, padahal sudah langganan sya terminal-pelabuhan,. Tpi kalau pulang bisa order pelabuhan-terminal,. Sdgkan pesan ojol sebelah tdk ad kendala pdhal sma"" ad batas jarak 30km",2,2,2019-12-06 08:37:56
"Min tolong lah Kalo ga bisa nyari maps minimal ada teks "" anda sedang offline "" aku udah coba coba nyari alamat aku sendiri ga bisa bisa yang muncul "" LOKASI TIDAK DI TEMUKAN""",2,3,2023-04-14 17:20:20
Cashback selalu tidak masuk padahal prosedur sudah sesuai tiap hari komplen terus tapi tidak menemukan hasil yg baik masalah GO-PAY paylater limit tidak pernah naik mau jadi apakah aplikasi GO-JEK makin kesini nya gua cukup ambil langkah untuk tidak menggunakan lagi alias di uninstall,1,0,2021-03-03 05:39:57
"Saya rasa pd aplikasi masih bykbyg hrs diperbaiki.. Aplgi di bagian go-food.. Pas nyari driver nya di aplikasi blm dpt.. Ternyata tiba"" pas masih proses pencarian .. Ditelfon sm driver.. Trs karena udh dpt driver.. Sya bingung ap di aplikasi yg masih mencari driver ini di cancel atau ap? Nnti klo aku cancel dgn alasan sudah mendapt driver lain.. Malah nnti di driver yg sudah sya dpt itu tercancel ap tdk? Klo kyk gitu trs kasian driver lainnya.. Dpt double trs hrs di cancel slh stu.. Utk fitur lain sudah cukup memuaskanlh",3,0,2018-11-26 21:47:04
"Kadang sebel si, pas saya lgi ngejar waktu karena mau dijmpt travel, pas udh dpt malah mnta dicancel, kadang lama jg dptny ampe hampir pernah ketinggalan travel, sering ngalaminnya pas posisi lagi gerimis, yg mtr/mobil sama:'((((",1,0,2021-11-26 15:28:08
Point sudah banyak ehh tau2 nya minta terus up date dan setiap di up date semua dari nol lagi..ko seperti ini yaa...lebih di perbaiki lagi dong..sayang pemakai sudah banyak hampir se indonesia...lebih di persimpel dan sistem di perkuat..kasih kontribusi balik untuk penggunanya..👍👍👍👍,5,0,2020-02-01 16:51:12
"tolong donk harganya yg stabil,kenapa ada perbedaan harga segala untuk pemakaian sebelum jam 5 pagi.harganya naik hampir dua kali lipat.sangat tidak memuaskan.saya pakai gojek hampir setiap hari,aktifitas pun berubah ubah untuk jam berangkatnya.tolong harganya disamakan dg waktu lainya.jadi enak pake grab sekarang,harga stabil.",1,0,2019-04-05 17:54:56
Bagus cepat dapat menghemat waktu,5,0,2026-04-20 14:06:38
Apk aneh ni.....koq otomatis langsung ngasi nama sama email yg salah.... Percuma dong kita ketik nama sama email!!! Di edit juga gak bisa....eror lu... Minta di tunggu 30 jam... Apk eror...1 x 24 jam gak ada konfirmasi gua hapus lu!!!,1,7,2022-05-19 17:07:03
"saya selalu saja lambat menemukan driver di kota saya bahkan bisa lebih dari sejam dua jam dan itu sangat bikin frustrasi, terlebih lagi saat saya lagi lapar dan sedang sibuk tidak ada waktu memasak makanan. bahkan saya pesan di resto yang sepi pembeli tetap tidak ada yang mau menerima pesanan saya",1,28,2025-12-30 23:05:10
pelayanan bagus . driver sopan dan ramah . aplikasi sangat membantu,5,0,2026-03-23 17:32:18
"Sudah bagus soal fitur dan tampilan antarmukanya, namun ada yg harus diperbaiki atau diperjelas legi mengenai catatan bill go-food ketika customer ingin memesan. Karena dirasa belum memahamkan. Terimakasih!",5,0,2018-12-28 08:12:57
"Ada armada mobil terbaca di peta, tapi pada tidak mengambil pesanan, mengsedih, hampir semua driver dengan enaknya meng cancel pesanan, sudah ditunggu juga,rugi waktu",1,13,2022-12-17 13:41:01
"Ketika saya mau daftar malah gabisa, gak ada pesan OTP yang masuk padahal saya pakai wifi yg stabil, saya berharap bisa daftar tidak hanya melalui nomer telpon tetapi bisa melalui email atau facebook",1,0,2022-06-17 09:58:50
apalah udah update malah banyake erro.,4,0,2026-07-14 15:40:45
"nunggu makanan gofood udah sejam lebih, posisi makanan sedang dimasak, tbtb aja dicancel ktnya resto mau tutup, gila kali",1,1,2026-09-06 20:16:17
"Bagus,, tp terkadang GPS nya sedikit gangguan,, trus skrang suka log out dengan sendirinya (erorr),, skrang ongkos nya jadi lebih mahal,, jarak 4,3 km ajj yg dulunya 8000 skrang jadi 11000 😑",3,0,2019-05-10 15:00:22
udh lama pake gojek dan gopay bahkan transaksi bulanan bisa sampe 12juta tapi kalo nyari driver harus nunggu sampe 1jam lebih dan banyak vitur yang ga bisa di akses kaya gopay pinjam dan gopayletter juga gabisa huh,1,1,2026-03-30 19:58:20
Servernya payah.....LEMOT..buka apk lain youtube dll lancar jaya up to 1-2MBps begitu buka apk ini turun drastis ke 0.4-40 KB...balik ke apk lain lagi naik lagi ke 1-2MBPS ane pikir operator provider yg salah..tp kenyataanya Server gojek yg payah..hati2 kl mau top up maupun dan beli sesuatu.kl servernya masih bgni..saya sendiri pernah ngalamin nyangkut alias gk masuk.dan proses refundnya lama plus ribet sampe kudu marah2 sama cs nya baru di balikkin padahall kenyataanya server mereka yg payah,1,0,2020-10-08 19:24:33
"Tolong kembangkan ya pihak gojek untuk bisa verifikasi kode OTP nya ada pilihan kirim melalui WA. Padahal aplikasi sejenis lain udah bisa, kok gojek masih ketinggalan aja. Saldo gopay ku jadi gak bisa dipake karena kode otp hanya bisa dikirim lewat sms, sedangkan nomor yang aku pake cuma untuk WA aja. Udah coba telfon cs dan kirim email tetap gak bisa, krn selalu muncul halaman untuk bikin pin. Kalo bisa kirim otp lewat wa, kan gak jadi masalah.",1,0,2022-07-15 07:26:57
Saya ada kesalahan top up dan itu pun gak tau tiba² top up otomatis kemudian saldo yg ada mau saya tarik tunai yang katanya bisa melalui ATM tetapi ternyata Untuk tarik tunai dimenu ATM knp tidak ada???? Tolong penjelasannya!,1,0,2022-08-10 23:20:35
Aplikasi per Sabtu 4 Juni 2022. Aplikasi Gojek di HP vivo Z1Pro saya tidak bisa di buka.. menyusahakan di saat lapar. Akhirnya berpaling. Ke aplikasi lainnya . Semua sudah di update.. akan tetapi tetap tidak bisa. Signal internet fiber sangat stabil.. Tolong di perbaiki.,1,0,2022-06-06 16:19:55
"sayangnya untuk GO-JEK Driver ada salah satu restoran yang tidak menerima pembayaran melalui GO-PAY, dan mengecewakan sekali. apa emang benar seperti itu kebijakan dari GO-PAY? dan kalau sudah lebih dari jam 9 mlm GO-PAY tdk bisa digunakan di ALFAMART.",1,0,2019-01-09 22:06:34
"Varian dan isi voucher sekarang minimum pembeliannya mahal banget, syarat dan ketentuannya ribet, isi vouchernya masih dibagi2 lagi dan ya itu mahal minimum pembeliannya. Tidak seperti dulu, sekarang vouchernya terkesan mempersulit costumer 😑😑😑",1,12,2020-04-22 14:24:15
"dulu saya sering sekali order gofood di gojek ini, tapi sekarang sudah jarang sebab harga ongkir nya yg sngt mahal naik 2kli lipat dari biasanya. masa jarak 0.65km saja ongkir nya mahal bnged.. saya agak sedikit kecewa. saran saya untuk ongkir mahal dan murah di bedain sesuai jarak aja dah",2,13,2020-01-03 09:16:47
"Ini gimana sih saya sudah daftar gopay plus tpi distatus gopay plus masih diproses , dana insentif prakerja saya sudah masuk disaldo gopay mau saya transfer kerekening tidak bisa masih nunggu upgrade slesei, padahal lagi butuh banget dana itu, terus kapan slesei upgradenya hadech... Padahal upgrade gopay plusnya udah 1minggu lebih gk kelar - kelar..",5,0,2020-10-15 08:32:34
"Setelah update jadi ngelag dan banyak bug. Saya tidak bisa menambah alamat baru, setelah di set tidak ada respon dari aplikasi. Saat pesan makanan juga jarak antar menu jadi sangat berjauhan, dan saat buka pilihan menu tidak muncul pop up seperti biasa. Saat saya tekan tutup juga tidak ada respon. Saat tekan kembali dari menu resto ke halaman awal juga tidak bisa, harus di force close dahulu. Device saya Huawei Nova 5t",2,136,2024-10-15 20:07:13
"Enaknya Kalo lapar langsung diantar, jadi gk sampai kelaparan, banyakin lagi donk voucher gratisannya di bagian harga makanan Go food dan ongkirnya hehehehehe... 300 ribunya untuk pengguna baru saya kira langsung rupanya harus melalui berbagai tahap.",5,8,2019-11-20 06:19:56
Sangat puas pake aplikasi GO-JEK. Bisa untuk menyimpan tabungan juga. Buat beli kuota + bayar tagihan listrik juga lebih mudah dan gk ribet. Sukses terus buat GO-JEK.,5,0,2022-05-09 19:57:56
Untuk goride gocar dll bagus nyaman dan aman tetapi untuk gofood tolong pelayanannya dipercepat terutama tentang estimasi waktu makanan sampai yang diberikan karena terlalu lama jadi terkadang membuat selera makan jadi hilang. Masa di waktu estimasi yang diberikan 15-25menit tetapi saya nunggu udah 1jam dan waktu estimasi belum berubah masih di 15-25menit padahal apk Gojek terbaru ( tolong diperbaiki lagi tentang gofoodnya ),3,5,2024-04-12 21:32:56
"maaf saya turunkan lagi bintangnya. krn apa.. hari ini sudah dua kali order goride tpi ongkos tertera tdk sesuai dgn yg dibayarkan. yg pertama alasan tidak punya kembalian dan itu sudah sering terjadi yg kedua langsung pergi tanpa melihat tarif jelas"" disitu tertera tarif 8rb tpi yg di ambil 10rb memang sepele 2rb tpi ini bkn kali pertama mendapat perlakuan seperti itu, jika sehari order goride 5x dan di ambil 2000/goride, 10rb kerugian pelanggan setiap hari. tolong segera di tindak lanjut",1,3,2019-02-22 15:58:38
"Ini dev applikasi gojek kok goblok ya, pencarian buat go food makin gak bener aja, udah bagus bagus kyk 3-4 bulan yg lalu skrng mau cari makanan aja susah. Dulu mau makan misalnya ""udang"" tinggal cari keluar menu nya apa aja. Skrng ketik ""udang"" malah keluar resto nya. Tolol bet dah kemaren kemaren malah diilangin yg resto terdekat, terlaris, skrng menu pencarian yg susah.. dulu udah bagus bagus skrng ini di update malah makin ancur -_-",2,200,2020-03-25 23:09:38
"Ini kenapa gak bisa login sihh? Udah masuk akun terus muncul tulisan ""kamu keluar dari akunmu"" disuruh masuk lagi pas dicoba lagi sama aja kayak begitu terus. Coba cara lain katanya disuruh ganti no hp tapi ujung-ujungnya tetep gak bisa ada tulisan ""yah ada sedikit masalah"" terus harus gimana??",1,3,2024-06-04 20:58:31
"Apps sdh tdk d pke selama 2 thn & nmor sdah tidak digunakan selama 2 thn jg, tbtb d emailin tagihan paylater, gila aja, pdhl bener2 sy ga pake lagi akunnya, dan knp tbtb ada tagihan? hrsnya kl order pakai paylater pun ada invoice pembelian, ini gaada invoice tbtb nagih, udh follow up ke gojek, ke findaya, gaada solusi, yg ada blsannya cuma di suruh nunggu, masuk antrian sekian sekian, muter2 gt terus tiap di email, masalahnya sy udah ga pake lg knp tbtb ada tagihan ? ga logis kan!!!!!!!!",1,5,2021-10-15 19:15:26
"masih banyak bug, orang orang nya tidak selalu ramah itu wajar.. tpi karena bug / ngelag di apk ini membuat saya di marahi( ditegur) sama orang yang bekerja.. maaf tapi saya sangat tidak menyukai pelayanan nya dan tolong sekali perbaiki bug nya!",2,25,2025-10-14 17:24:24
sengaja bintang lima biar lebih dibenerin lagi nih aplikasi 😌,5,0,2026-08-22 00:35:00
Aplikasi ini sering meleset lokasinya. Terutama saat sentuh pesan. Kasihan driver karena sudah berjalan jauh. Juga pelanggan dirugikan. Resto cuma 3km dari rumah tapi pengiriman meleset sampai 6 km.,1,0,2021-11-23 18:23:09
"waktu masuk aplikasinya loading trs, sudah coba uninstall kemudian download lagi, setelah masukin nomor untuk login, malah cuman loading. Padahal biasanya langsung lancar² aja, ini udah saya coba berkali² untuk login dan di hari yang berbeda tetep gak bisa, padahal sinyalnya bagus",5,112,2022-12-08 10:15:44
"Detail isi menu paketan tidak terlihat di lembar pembayaran. Gara-gara ini resto ngeles dan nggak kasih menu sesuai detail. Saya kemarin pesan lele goreng dengan detail ""lele+nasi+tempe"" tapi yang datang cuma lele tanpa nasi dan tempe. Alasannya itu tidak ada dimenu, padahal di detail menu tertulis dengan jelas",1,5,2021-04-02 11:52:49
"Pengiriman makanan tidak sesuai dengan estimasi waktu pengantaran, di system akan telat 35 mnit, faktanya sejam lebih, dan setelah update tidak ada maps posisi driver nya lagi, tidak tau posisi makanan dimana",1,2,2024-03-09 20:46:57
"benci sama aplikasi ini, promonya menipu, udah 2 kali pengalaman seperti ini, yang harga awalnya 16rb sama termasuk promonya eh tiba-tiba berubah jd 26rb, trs hariini pun kejadian lagi, yang harga awalnya 47rb skrg jd naik 54rb, apa apaan gak amanah . awalnya saya senang tp akibat kejadian ini saya jd gak suka, semoga dengan kritik saya ini bisa membuat aplikasi gojek bisa lebih baik lagi kedepanny !",1,0,2018-12-19 13:37:26
"Tolong dipermudah cara login nya. Nomor lama saya lagi gak bisa dipake lagi, saya jadi gak bisa login akun saya yang lama. Saya lagi pakai nomer baru untuk sementara dan saya gk mau akun baru. Tolong beri opsi lain selain dengan nomor telepon. Saya jadi gk bisa akses Gopay kalau kayak gini caranya..",1,0,2021-07-16 10:55:37
"Apk macam apa..login kasih opsional lah kasih pilihan lewat email..ini harus lewat no telpon mulu..sedangkan no hilang berikut hp..skrg mau masuk pun susah, daftarin email tertera sudah terdaftar.. Perbaiki lah jgn di persulit",1,0,2021-08-17 16:23:06
"susah login, login hanya menggunakan no telpon saja saat menggunakan akun Facebook susah masuk karena akun email yang berhubungan. harus punya email baru saat email kita sudah terdaftar menggunakan facebook. Ini menunjukan gojek masih jadul. tidak ada perbaikan akun sebelum masuk karena terkendala saat masuk, solusinya hanya mengandalkan tutorial dan menelepon ke Cs,",1,1,2019-08-02 07:32:51
"Ko totalan go food yg tertera sblm & sesudah order beda ya? Pas sblm order totalan 35rb, tp pas order, liat di rincian pesanan jd 40rb. Ini ada PPN'y ato gmn ya? Ko sblm'y ga ada keterangan PPN, udh dpt driver baru berubah 😑",3,0,2018-12-02 16:08:33
"Sekarang setiap mau transfer ke rekening tujuan selalu gagal. padal jaringan bagus, keterangannya selalu rekening tujuan sedang dalam masalah padahal rekening tujuan oke2 aja. Tolonglah gojek jgn nahan2 uang orang buat keluar gitu gembel bgt dah mengecewakan.",1,0,2024-09-23 22:25:12
"Dua kali dikerjain sama gopay, mengecewakan sekali. Pertama hilang 30.000 ex transaksi go-shop (tidak sesuai struk) dan yg kedua top up saldo gopay tapi tidak/belum masuk setelah 15 menit sampai sekarang.",1,2,2021-08-22 16:57:19
"Saran : kalau bisa ada layanan tranfortasi antar kota jarak jauh atau antar provinsi, kadang ada kebutuhan mendesak dari konsumen",5,0,2026-06-28 11:45:12
"UI nya jadi jelek & ruwet, ah developernya anak magang ya? Bagusan yang lama, simpel, informatif, ngga kebanyakan gambar & tulisan segede gaban. Too much effort to scroll",1,0,2020-09-19 10:54:35
